"input_name","market_hash_name","type"
"系绳匕首（★） | 狩猎网格 (略有磨损)","★ Paracord Knife | Safari Mesh (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 狩猎网格 (战痕累累)","★ Paracord Knife | Safari Mesh (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 狩猎网格 (久经沙场)","★ Paracord Knife | Safari Mesh (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 渐变大理石 (略有磨损)","★ Paracord Knife | Marble Fade (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 渐变大理石 (崭新出厂)","★ Paracord Knife | Marble Fade (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 渐变之色 (略有磨损)","★ Paracord Knife | Fade (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 渐变之色 (崭新出厂)","★ Paracord Knife | Fade (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 深红之网 (破损不堪)","★ Paracord Knife | Crimson Web (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 深红之网 (略有磨损)","★ Paracord Knife | Crimson Web (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 深红之网 (战痕累累)","★ Paracord Knife | Crimson Web (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 深红之网 (崭新出厂)","★ Paracord Knife | Crimson Web (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 深红之网 (久经沙场)","★ Paracord Knife | Crimson Web (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 森林 DDPAT (破损不堪)","★ Paracord Knife | Forest DDPAT (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 森林 DDPAT (略有磨损)","★ Paracord Knife | Forest DDPAT (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 森林 DDPAT (战痕累累)","★ Paracord Knife | Forest DDPAT (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 森林 DDPAT (崭新出厂)","★ Paracord Knife | Forest DDPAT (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 森林 DDPAT (久经沙场)","★ Paracord Knife | Forest DDPAT (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 枯焦之色 (破损不堪)","★ Paracord Knife | Scorched (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 枯焦之色 (略有磨损)","★ Paracord Knife | Scorched (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 枯焦之色 (战痕累累)","★ Paracord Knife | Scorched (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 枯焦之色 (崭新出厂)","★ Paracord Knife | Scorched (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 枯焦之色 (久经沙场)","★ Paracord Knife | Scorched (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 屠夫 (略有磨损)","★ Paracord Knife | Slaughter (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 屠夫 (崭新出厂)","★ Paracord Knife | Slaughter (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 屠夫 (久经沙场)","★ Paracord Knife | Slaughter (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 大马士革钢 (破损不堪)","★ Paracord Knife | Damascus Steel (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 大马士革钢 (略有磨损)","★ Paracord Knife | Damascus Steel (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 大马士革钢 (崭新出厂)","★ Paracord Knife | Damascus Steel (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 大马士革钢 (久经沙场)","★ Paracord Knife | Damascus Steel (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 夜色 (破损不堪)","★ Paracord Knife | Night Stripe (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 夜色 (略有磨损)","★ Paracord Knife | Night Stripe (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 夜色 (战痕累累)","★ Paracord Knife | Night Stripe (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 夜色 (崭新出厂)","★ Paracord Knife | Night Stripe (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 夜色 (久经沙场)","★ Paracord Knife | Night Stripe (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 多普勒 (略有磨损)","★ Paracord Knife | Doppler (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 多普勒 (崭新出厂)","★ Paracord Knife | Doppler (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 外表生锈 (破损不堪)","★ Paracord Knife | Rust Coat (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 外表生锈 (战痕累累)","★ Paracord Knife | Rust Coat (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 北方森林 (破损不堪)","★ Paracord Knife | Boreal Forest (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 北方森林 (略有磨损)","★ Paracord Knife | Boreal Forest (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 北方森林 (战痕累累)","★ Paracord Knife | Boreal Forest (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 北方森林 (崭新出厂)","★ Paracord Knife | Boreal Forest (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 北方森林 (久经沙场)","★ Paracord Knife | Boreal Forest (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★） | 人工染色 (破损不堪)","★ Paracord Knife | Stained (Well-Worn)","★ 隐秘 匕首"
"系绳匕首（★） | 人工染色 (略有磨损)","★ Paracord Knife | Stained (Minimal Wear)","★ 隐秘 匕首"
"系绳匕首（★） | 人工染色 (战痕累累)","★ Paracord Knife | Stained (Battle-Scarred)","★ 隐秘 匕首"
"系绳匕首（★） | 人工染色 (崭新出厂)","★ Paracord Knife | Stained (Factory New)","★ 隐秘 匕首"
"系绳匕首（★） | 人工染色 (久经沙场)","★ Paracord Knife | Stained (Field-Tested)","★ 隐秘 匕首"
"系绳匕首（★）","★ Paracord Knife","★ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 都市伪装 (破损不堪)","★ StatTrak™ Paracord Knife | Urban Masked (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 都市伪装 (略有磨损)","★ StatTrak™ Paracord Knife | Urban Masked (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 都市伪装 (战痕累累)","★ StatTrak™ Paracord Knife | Urban Masked (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 都市伪装 (久经沙场)","★ StatTrak™ Paracord Knife | Urban Masked (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 表面淬火 (破损不堪)","★ StatTrak™ Paracord Knife | Case Hardened (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 表面淬火 (略有磨损)","★ StatTrak™ Paracord Knife | Case Hardened (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 表面淬火 (战痕累累)","★ StatTrak™ Paracord Knife | Case Hardened (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 表面淬火 (崭新出厂)","★ StatTrak™ Paracord Knife | Case Hardened (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 表面淬火 (久经沙场)","★ StatTrak™ Paracord Knife | Case Hardened (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 虎牙 (略有磨损)","★ StatTrak™ Paracord Knife | Tiger Tooth (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 虎牙 (崭新出厂)","★ StatTrak™ Paracord Knife | Tiger Tooth (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 蓝钢 (破损不堪)","★ StatTrak™ Paracord Knife | Blue Steel (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 蓝钢 (略有磨损)","★ StatTrak™ Paracord Knife | Blue Steel (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 蓝钢 (战痕累累)","★ StatTrak™ Paracord Knife | Blue Steel (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 蓝钢 (崭新出厂)","★ StatTrak™ Paracord Knife | Blue Steel (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 蓝钢 (久经沙场)","★ StatTrak™ Paracord Knife | Blue Steel (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 致命紫罗兰 (破损不堪)","★ StatTrak™ Paracord Knife | Ultraviolet (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 致命紫罗兰 (略有磨损)","★ StatTrak™ Paracord Knife | Ultraviolet (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 致命紫罗兰 (战痕累累)","★ StatTrak™ Paracord Knife | Ultraviolet (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 致命紫罗兰 (久经沙场)","★ StatTrak™ Paracord Knife | Ultraviolet (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 狩猎网格 (略有磨损)","★ StatTrak™ Paracord Knife | Safari Mesh (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 狩猎网格 (战痕累累)","★ StatTrak™ Paracord Knife | Safari Mesh (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 狩猎网格 (久经沙场)","★ StatTrak™ Paracord Knife | Safari Mesh (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 渐变大理石 (略有磨损)","★ StatTrak™ Paracord Knife | Marble Fade (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 渐变大理石 (崭新出厂)","★ StatTrak™ Paracord Knife | Marble Fade (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 渐变之色 (略有磨损)","★ StatTrak™ Paracord Knife | Fade (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 渐变之色 (崭新出厂)","★ StatTrak™ Paracord Knife | Fade (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 深红之网 (破损不堪)","★ StatTrak™ Paracord Knife | Crimson Web (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 深红之网 (略有磨损)","★ StatTrak™ Paracord Knife | Crimson Web (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 深红之网 (战痕累累)","★ StatTrak™ Paracord Knife | Crimson Web (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 深红之网 (久经沙场)","★ StatTrak™ Paracord Knife | Crimson Web (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 森林 DDPAT (破损不堪)","★ StatTrak™ Paracord Knife | Forest DDPAT (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 森林 DDPAT (略有磨损)","★ StatTrak™ Paracord Knife | Forest DDPAT (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 森林 DDPAT (战痕累累)","★ StatTrak™ Paracord Knife | Forest DDPAT (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 森林 DDPAT (久经沙场)","★ StatTrak™ Paracord Knife | Forest DDPAT (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 枯焦之色 (破损不堪)","★ StatTrak™ Paracord Knife | Scorched (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 枯焦之色 (略有磨损)","★ StatTrak™ Paracord Knife | Scorched (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 枯焦之色 (战痕累累)","★ StatTrak™ Paracord Knife | Scorched (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 枯焦之色 (久经沙场)","★ StatTrak™ Paracord Knife | Scorched (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 屠夫 (略有磨损)","★ StatTrak™ Paracord Knife | Slaughter (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 屠夫 (崭新出厂)","★ StatTrak™ Paracord Knife | Slaughter (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 屠夫 (久经沙场)","★ StatTrak™ Paracord Knife | Slaughter (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 大马士革钢 (破损不堪)","★ StatTrak™ Paracord Knife | Damascus Steel (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 大马士革钢 (略有磨损)","★ StatTrak™ Paracord Knife | Damascus Steel (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 大马士革钢 (崭新出厂)","★ StatTrak™ Paracord Knife | Damascus Steel (Factory New)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 大马士革钢 (久经沙场)","★ StatTrak™ Paracord Knife | Damascus Steel (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 夜色 (破损不堪)","★ StatTrak™ Paracord Knife | Night Stripe (Well-Worn)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 夜色 (略有磨损)","★ StatTrak™ Paracord Knife | Night Stripe (Minimal Wear)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 夜色 (战痕累累)","★ StatTrak™ Paracord Knife | Night Stripe (Battle-Scarred)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 夜色 (久经沙场)","★ StatTrak™ Paracord Knife | Night Stripe (Field-Tested)","★ StatTrak™ 隐秘 匕首"
"系绳匕首（★ StatTrak™） | 多普勒 (崭新出厂)","★ StatTrak™ Paracord Knife | Doppler (Factory New)","★ StatTrak™ 隐秘 匕首"
